temRT,temHashtag,temUser,temURL,temLetraRepetid,numeroLetrasRepetidas,temPontoInterrogacao,temPontoExclamaco,EmojisPositivo,EmojisNegativo,quantidadePalavras,quantidadePalavrasQueIniciamMaiusculas,quantidadePalavrastodasAsLetrasMaiusculas,quantidadeLetrasMaiusculas,quantidadePontosInterogacao,quantidadePontosExclamacao,quantidadeEmojisPositivos,quantidadeEmojisNegativos,mediaCharacteresPorPalavra,tweet,classe
0,0,0,1,1,7,0,0,0.0,0.0,12.0,5.0,1.0,9.0,0.0,0.0,0.0,0.0,7.0,"nova
Netvagas - (3949911126)

Trabalho remoto in Recife, BA
Mais no link:https://t.co/sz5HxMffjH",NEUTRO
0,0,0,0,0,0,1,0,0.0,0.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,Seria meu sonho trabalhar de homeofice?,POSITIVO
0,0,1,0,0,0,0,1,0.0,0.0,18.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,"@direitasiqueira Com as ferramentas de trabalho remoto que temos, dá pra fazer tudo a distância e de pijama!",POSITIVO
0,0,0,0,1,3,0,0,0.0,0.0,39.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,"dentista me perguntou hj se eu me adaptei bem ao trabalho remoto. Olha considerando que na ida eu quis esgoelar umas 3 pessoas e na volta umas 15, posso afirmar tranquilamente que sim, 120% adaptada ao trabalho 100% remoto",POSITIVO
0,0,0,1,1,3,0,0,0.0,0.0,18.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,meu sonho ter um trabalho home office e ficar so com o pezinho na piscina bem garotinha https://t.co/t20XYqKoR5,POSITIVO
0,0,1,0,1,3,0,0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,@pattussi Bem q eu queria homeoffice,POSITIVO
0,0,1,0,1,3,0,0,0.0,0.0,27.0,6.0,1.0,8.0,0.0,0.0,0.0,0.0,4.0,"@Rconstantino Vim do futuro para dizer que o jornalista imparcial Patriota home office da Flórida em 2023 falará bem do PT e do Lula 
Guardem esse twitter",NEUTRO
0,0,0,1,1,3,0,0,0.0,0.0,13.0,9.0,3.0,18.0,0.0,0.0,0.0,0.0,7.0,"VAGA Infraestrutura Developer
BV Garantia

Trabalho remoto in Curitiba, PR
Mais no link:https://t.co/EQf8hVsl4S",NEUTRO
0,0,1,0,1,4,0,0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,"@luunaariis aí amiga são planos futuros, preciso terminar a faculdade e depois ver como convalidar meu diploma lá, o paulo trabalha home office então tá de boa
mas seria um sonho de uma vida simples e calma pertinho da praia 🥹",POSITIVO
0,0,1,0,0,0,1,0,0.0,0.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,"@forlovegr falta de sol amg? eu sou moreno, mas minha pele tava super clara pq eu tava sem sair de casa pq do home ofice e pandemia",NEUTRO
0,0,0,0,1,6,1,1,0.0,0.0,48.0,7.0,1.0,8.0,1.0,1.0,0.0,0.0,4.0,"Ah não! Quer dizer que o  cidadão de bem tá falando bobagem sobre a falsa relação entre fim do trabalho remoto x contratação de PJ.

Tenha dó

Sabe qual o pior pesadelo dessa galera? 
Pessoas com autonomia e consciência social. Trabalhador consciente e engajado na luta de classe.",NEUTRO
0,0,0,1,1,3,0,0,0.0,0.0,10.0,7.0,1.0,12.0,0.0,0.0,0.0,0.0,7.0,"UX Researcher Jr
Vivo Digital

Trabalho remoto
Mais no link:https://t.co/w18ZWwqEFo",NEUTRO
0,0,1,0,1,3,0,0,0.0,0.0,27.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,@renatajbarreto É ótimo para quem já faz trabalho remoto para o exterior a partir do Brasil... Dá pra mudar pra lá e levar seu emprego com você.,POSITIVO
0,0,1,0,0,0,0,0,0.0,0.0,16.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,"@natvidadee Uma baita dica
Sério
Nunca fica sem emprego
Vaga pra trabalho remoto tem à rodo",NEUTRO
0,1,0,1,1,8,1,0,0.0,0.0,40.0,5.0,0.0,9.0,1.0,0.0,0.0,0.0,6.0,As pessoas se sentem cansadas sob a pressão de estarem sempre disponíveis. Esta foi uma das percepções negativas sobre o trabalho remoto relatadas pelo estudo Breakthrough encomendado pela Dell. Quais outras você ouviu e que mais te assustaram? #Halloween https://t.co/F2gwhWo7E9,NEGATIVO
0,0,0,0,0,0,0,0,0.0,0.0,49.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,4.0,não mas o fato dos cafés do centro não explorarem mais espaços pra trabalho remoto e investirem nisso prova que é todo mundo muito BURRO e depois de eu ficar rica vendendo alguma ideia genial eu vou levar todos a falencia de tao bom q o meu vai ser,NEUTRO
0,0,0,0,0,0,0,0,0.0,0.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,Trabalho remoto foi pro caralho pelo visto né menina,NEGATIVO
0,0,0,1,1,3,0,0,0.0,0.0,17.0,11.0,1.0,20.0,0.0,0.0,0.0,0.0,7.0,BairesDev oferece vaga para Rio Grande do Sul-RSAnalista De Operações De Recrutamento Trabalho Remoto Ref 0050P https://t.co/a9Sm1Cm5YG,NEUTRO
0,0,0,0,1,5,0,0,0.0,0.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,Tem gente que até hoje não entendeu que trabalho remoto a comunicação tem q ser assincrona.....,NEUTRO
0,0,1,1,1,4,0,1,0.0,0.0,34.0,2.0,1.0,8.0,0.0,1.0,0.0,0.0,5.0,"A @RemotarJobs em parceria com o @Tec_Mundo traz uma curadoria de vagas 100% remotas para quem está em busca de uma nova oportunidade no mercado de trabalho. Confira 97 vagas para trabalho remoto! 

https://t.co/3gmzQL65ac",NEUTRO
0,0,0,0,1,3,0,0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,eu tenho horror a home office pq ngm consegue terminar reunião da manhã até 11h e nunca dá tempo pra eu cozinhar e comer em paz direito.,NEGATIVO
0,0,0,0,0,0,0,0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,"fazendo home ofice a semana toda, o dia q eu decido trabalhar tá caindo o mundo 🤡",NEUTRO
0,0,0,1,1,5,0,0,0.0,0.0,11.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,7.0,"O trabalho remoto e as novas exigências de gestão
https://t.co/mBTlrUUASB https://t.co/y6DY0UJ4FO",NEUTRO
0,0,1,1,1,14,0,0,0.0,0.0,40.0,8.0,4.0,27.0,0.0,0.0,0.0,0.0,5.0,"direitonewss: Ajuda de custo do home office não integra base de IR e contribuições ao INSS https://t.co/j8HbclWRr9 - https://t.co/1HfbAO0fAE -

Ajuda de custo do home office não integra base de IR e contribuições ao INSS https://t.co/j8HbclWRr9

— Direito News (@direitonewss)…",NEUTRO
0,0,0,0,0,0,0,1,0.0,0.0,21.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,Gente não forcem seus colaboradores irem para a empresas hoje! quem puder fazer trabalho remoto faça. é pela segurança das pessoas.,NEUTRO
0,0,0,1,0,0,0,1,0.0,0.0,27.0,2.0,1.0,8.0,0.0,1.0,0.0,0.0,6.0,"O trabalho remoto ou híbrido tem vantagens, mas também requer cuidados específicos para não afetar a saúde física e mental do colaborador. Entenda mais, neste artigo! https://t.co/Z0KcO1IGA9",NEUTRO
0,0,0,1,1,4,0,0,0.0,0.0,17.0,11.0,1.0,18.0,0.0,0.0,0.0,0.0,6.0,BairesDev oferece vaga para Mato Grosso do Sul-MSEspecialista Em Busca De Talentos Trabalho Remoto Ref 0233P https://t.co/Y2cfx82E9j,NEUTRO
0,0,0,0,0,0,0,0,1.0,1.0,9.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,"Aí que beleza, vou trabalhar home office esses dias🤧❤️",POSITIVO
0,0,0,0,0,0,0,0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,por isso home office pisa muito,POSITIVO
0,0,0,0,0,0,0,0,0.0,0.0,14.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,Eu não posso sair de casa que gasto dinheiro. Gracias vida pelo home office,POSITIVO
0,0,0,1,1,6,0,1,0.0,0.0,41.0,13.0,3.0,26.0,0.0,2.0,0.0,0.0,5.0,"O CIB Group está à procura de um Full Stack Java Developer e permite o trabalho remoto!

A empresa é especialista internacional de software com escritórios na Alemanha, na Áustria, em Espanha e em Portugal! Faça parte da equipa https://t.co/szFKQ6PgJH https://t.co/pRl5VelSUB",NEUTRO
0,0,0,1,0,0,0,0,0.0,0.0,16.0,12.0,2.0,21.0,0.0,0.0,0.0,0.0,7.0,BairesDev oferece vaga para Amazonas-AMEspecialista Em Atração E Defesa De Talentos Trabalho Remoto Ref P https://t.co/8XQHgsW9lM,NEUTRO
0,0,0,0,0,0,0,0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,"""Como manter a saúde física e mental do brasileiro durante o trabalho remoto""",NEUTRO
0,0,0,0,1,9,0,0,0.0,0.0,39.0,2.0,2.0,21.0,0.0,0.0,0.0,0.0,6.0,"estao reduzindo porque diversas empresas perceberam que o custo PESSOAL e ORGANIZACIONAL do remoto é muito alto......muita reuniao, calendarios aborrotados de ligacoes e uma diminuicao do trabalho.

fora isso temos alguns problemas de cultura interna, solucoes imediatas e etc.",NEGATIVO
0,0,0,0,0,0,0,0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,Trabalho remoto,NEUTRO
0,0,0,1,1,4,0,0,0.0,0.0,13.0,8.0,1.0,16.0,0.0,0.0,0.0,0.0,8.0,BairesDev oferece vaga para São Paulo-SPDesenvolvedor Engenheiro Node Trabalho Remoto Ref 0111P https://t.co/riEnsxfMoH,NEUTRO
0,0,1,0,1,5,0,0,0.0,0.0,30.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,"@dontmesswjessi Da pra andar com o celular na mão na rua igual uma anta de boas (mas eu nem trabalho remoto kkk, se trabalhasse estaria agora mesmo indo pra floripa)",POSITIVO
0,1,0,1,1,9,0,1,0.0,0.0,44.0,4.0,2.0,15.0,0.0,1.0,0.0,0.0,5.0,"O trabalho remoto aproximou os colaboradores da família criando laços mais fortes. Que nossas crianças sigam sempre o exemplo de carinho, apoio e dedicação que recebem dentro de casa. Assim foi a celebração dos pais da  NTT nesse dia tão especial! 
#NTTBrasil #DiaDosPais https://t.co/9svObzvvgI",POSITIVO
0,0,0,0,0,0,0,0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,morrendo fazendo o trabalho final de sensoriamento remoto,NEUTRO
0,0,0,1,1,4,0,0,0.0,0.0,11.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,9.0,"Estudo da Arcserve mostra vulnerabilidades com o trabalho remoto
https://t.co/bLwgF9YxPp https://t.co/IhptwJ4if8",NEUTRO
0,1,0,0,1,3,0,0,0.0,0.0,22.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,5.0,"Jogo da Espanha rolando eu em dois meeting ao mesmo tempo e agora me dá dor de barriga
#FIFAWorldCup #CopaDoMundo2022 #espanha #trabalhoremoto",NEUTRO
0,0,0,1,1,6,0,0,0.0,0.0,34.0,8.0,4.0,31.0,0.0,0.0,0.0,0.0,5.0,"TRABALHO REMOTO EM PAUTA
'Prefiro pedir demissão a voltar a trabalhar todos os dias no escritório'. Em junho, Elon Musk disse a seus funcionários na Tesla que queria que eles voltassem ao escritório
https://t.co/tMZ4qfTTtI",POSITIVO
0,0,0,1,1,7,1,0,0.0,0.0,37.0,5.0,3.0,11.0,2.0,0.0,0.0,0.0,5.0,"Antigamente, isso era classificado como terrorismo. O que mudou? O fato de tal ato ser orquestrado por um patriotário do “Capitão de home office”?

Suspeito de plantar explosivo tem ligação com ato em QG, diz polícia https://t.co/4jAYeQwDjy",NEUTRO
0,0,0,1,1,3,0,0,0.0,0.0,13.0,6.0,1.0,13.0,0.0,0.0,0.0,0.0,6.0,"nova
Netvagas - (4085851210)

Trabalho remoto in São Paulo, SP
Mais no link:https://t.co/LdxEQ8EvLI",NEUTRO
0,0,1,0,0,0,0,0,0.0,0.0,29.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,"Aliás, o novo modelo do @marcamaria só vai funcionar por causa do trabalho remoto, para poder ter PCDs nas áreas que necessito sem precisar restringir a minha localização geográfica.",NEUTRO
0,0,0,1,1,4,0,0,0.0,0.0,15.0,10.0,1.0,17.0,0.0,0.0,0.0,0.0,6.0,"Dev Fullstak Java/Angular Júnior
Capgemini

Trabalho remoto in Rio de Janeiro, RJ
Mais no link:https://t.co/XkvYGlRoJv",NEUTRO
0,0,0,1,1,4,0,0,0.0,0.0,13.0,8.0,1.0,18.0,0.0,0.0,0.0,0.0,7.0,BairesDev oferece vaga para São Paulo-SPAnalista De Pessoal Trabalho Remoto Ref 0227P https://t.co/J5N8x5Z4AZ,NEUTRO
0,0,0,0,0,0,1,0,0.0,0.0,28.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,4.0,"Algum nomade virtual me tira uma duvida em relação a visto? trabalho remoto conta como trabalho ou posso entrar nos paises com visto de turismo? (europa, UK, etc",NEUTRO
0,1,0,1,1,5,0,0,0.0,0.0,11.0,2.0,1.0,11.0,0.0,0.0,0.0,0.0,8.0,Whitepaper #TeamViewer: O novo mundo do trabalho remoto - https://t.co/9KzAp7FMkQ https://t.co/jqz49pM99Q,NEUTRO
0,0,0,0,1,3,0,0,0.0,0.0,45.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,"Lembrando que ano passado, perto do ano novo, tava trabalhando em home office e peguei gripe e insolação tudo junto, quase morri e meu namorado ficava a tarde toda com um pano molhado na minha testa pra eu não desmaiar enquanto trabalhava amor te amo",NEUTRO
0,0,0,0,0,0,1,0,0.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,gente pra fazer parte da capricho precisa dai morar em sp ou tem trabalho home office? pq eu super trabalharia na capricho,NEUTRO
0,0,0,1,0,0,0,0,0.0,0.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,Vantages de trabalho remoto https://t.co/nZa6ubo3x8,POSITIVO
0,0,0,1,0,0,0,0,0.0,0.0,20.0,3.0,2.0,12.0,0.0,0.0,0.0,0.0,6.0,"Devido às chuvas, UFSC permite trabalho remoto no campus central e recomenda uso de menção I para postergar avaliações
https://t.co/VZVImJrgsZ",NEUTRO
1,0,0,0,0,0,0,0,0.0,0.0,40.0,7.0,7.0,41.0,0.0,0.0,0.0,0.0,4.0,sufocos do trabalho remoto: reunião com o chefe bem na hora que cheguei à rodoviária e tive que sair e tirar tudo o ônibus e andar em meio ao caos daquele lugar cheio EM PLENA CHAMADA COM COMPARTILHAMENTO DE SLIDES,NEGATIVO
0,0,0,0,0,0,0,0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,trabalhar de home office é bom mas é muito ruim ter que lutar contra a vontade de deitar 🫠,NEUTRO
0,0,0,0,0,0,0,0,0.0,0.0,13.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,"Home office de adm começa em janeiro :') 
Pelo menos é em casa",POSITIVO
0,0,0,1,1,3,0,0,0.0,0.0,13.0,9.0,1.0,16.0,0.0,0.0,0.0,0.0,7.0,BairesDev oferece vaga para São Paulo-SPScrum Master Trabalho Remoto Ref P Dlvr https://t.co/d866HEacwZ,NEUTRO
0,0,0,1,1,4,0,0,0.0,0.0,8.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,8.0,"nova
Digital Business

Trabalho remoto
Mais no link:https://t.co/r59C7XK85c",NEUTRO
0,1,0,1,1,4,0,0,0.0,0.0,13.0,6.0,0.0,12.0,0.0,0.0,0.0,0.0,7.0,Pessoa Estagiária de Relacionamento ao Cliente - Remoto - Cmio - https://t.co/GznXXt9E39 #TrabalhoRemoto,NEUTRO
0,0,0,0,0,0,0,0,0.0,0.0,39.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,5.0,"Tenho vagas abertas:
Consultor comercial pra atuar em toledo e na região oeste, contrato para várias cidades
Trabalhar com proteção de leves e pesados
Suporte: Ira cuidar da parte administrativa, contratos, boletos, relacionamento com clientes. Pode ser home office",NEUTRO
0,0,0,0,0,0,0,0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,"não sei o que é mais difícil, eu achar esse tempo ou eles entenderem que trabalho remoto ainda é trabalho",POSITIVO
0,0,0,1,1,4,0,0,0.0,0.0,13.0,8.0,2.0,19.0,0.0,0.0,0.0,0.0,8.0,BairesDev oferece vaga para São Paulo-SPDesenvolvedor NET Autêntico Trabalho Remoto Ref 0001P https://t.co/9tWTC6Xjyi,NEUTRO
0,0,0,0,0,0,1,1,0.0,1.0,53.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,4.0,"pediu pra falar com o gerente, viu que eu tinha sotaque latino ai perguntou de onde era a empresa falei, me responde como esta o tempo lá! ta de brincation com minha cara né meu colega?!? meti um nao faço ideia meu parça eu trabalho remoto, no brasil ta um solzão lindo 🤬🤬🤬",NEUTRO
0,0,0,0,1,3,0,0,0.0,0.0,41.0,7.0,0.0,8.0,0.0,0.0,0.0,0.0,5.0,"Fnews 01 - De acordo com a Lei 14.437/22, a decisão entre o exercício das funções no modo remoto ou presencial é exclusiva do empregador. Além disso, Internet e computador não são obrigações do empregador no trabalho remoto. (Filipe Deschamps Newsletter)",NEUTRO
0,0,1,0,0,0,0,0,0.0,0.0,48.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,"@GuhanMandarim Não, ela já está por aqui, mas por mais que as restrições tinham sido removidas que poderiam receber visitas de cidadãos morando fora. Ela foi ver a familia e ficou presa por lá. Perdeu 3 semanas de trabalho, pq é dentista. Não da para fazer remoto hahaah",NEUTRO
0,0,0,0,1,8,0,0,0.0,0.0,25.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,Voltar a trabalhar presencial depois de uns 4 meses trabalhando no modelo híbrido ( a maioria das vezes como home office) vai ser diferente kkkkkkkk.,NEUTRO
0,0,0,0,0,0,0,0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,"Nunca fui triste, te amo home ofice",POSITIVO
0,0,0,0,0,0,0,0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,deus abençoe o home office 🙏🏼,POSITIVO
0,0,1,0,0,0,0,0,0.0,0.0,16.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,@0iSakura Se ganhar dá 3k que trabalho em home office pra você por 3 meses 🍷🗿,NEUTRO
0,0,0,1,1,4,0,0,0.0,0.0,12.0,7.0,1.0,18.0,0.0,0.0,0.0,0.0,8.0,BairesDev oferece vaga para Amazonas-AMDesenvolvedor Java Autêntico Trabalho Remoto Ref 0003P https://t.co/NaoFiWPeQZ,NEUTRO
0,0,0,0,0,0,0,0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,não aguento mais trabalho remoto 😫,NEGATIVO
0,0,1,0,1,3,0,0,0.0,0.0,15.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,"@batwidow23 que delicia...
com o home office, estou mto propenso a mudar para o Litoral.",POSITIVO
0,0,0,1,1,4,0,0,0.0,0.0,24.0,18.0,14.0,80.0,0.0,0.0,0.0,0.0,5.0,"ANALISTA ESTRATEGIA DE CANAIS DE ATENDIMENTO JR - FOCO EM ANÁLISE DE PROCESSOS
YDUQS

Trabalho remoto in Rio de Janeiro, RJ
Mais no link:https://t.co/OkCH75cKat",NEUTRO
0,0,0,0,0,0,0,0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,deus é bom e amanhã to de home office,POSITIVO
0,0,0,0,0,0,0,0,0.0,0.0,15.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,"Tomei banho e voltei a deitar, tô achando que trabalho de home office, só pode",NEUTRO
0,0,0,0,0,0,0,0,0.0,0.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,"Tô p*to
Cortaram meu home office",POSITIVO
0,1,0,1,1,3,0,0,0.0,0.0,17.0,12.0,2.0,19.0,0.0,0.0,0.0,0.0,6.0,"Desenvolvedor Web C# .Aspnet Nível Júnior
Divulga Vagas

Trabalho remoto in São Paulo, SP
Mais no link:https://t.co/TFo8hEANs2",NEUTRO
0,0,1,0,0,0,0,0,0.0,0.0,21.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,"@Rconstantino Não se desespere patriota home office, em algumas horas teu Mito estará aí pertinho de você para um fraterno abraço.",NEUTRO
0,0,0,1,1,7,1,0,0.0,0.0,43.0,5.0,2.0,11.0,1.0,0.0,0.0,0.0,5.0,"O trabalho remoto veio para ficar e aqui está o porquê

O trabalho remoto, a capacidade de trabalhar de qualquer lugar, não é um conceito novo. Então, por que exatamente mais e mais pessoas estão escolhendo o trabalho remoto?

Saiba Mais: https://t.co/lmjvxPHR5m https://t.co/kQi4Y4zfLk",POSITIVO
0,0,1,0,0,0,0,0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,@skyxlow auxílio home office para pagar contas do genshin,NEUTRO
0,1,0,1,1,4,0,0,0.0,0.0,11.0,2.0,1.0,17.0,0.0,0.0,0.0,0.0,8.0,Whitepaper #TeamViewer: O novo mundo do trabalho remoto - https://t.co/AVGJZAkHSK https://t.co/LHwzUs7E74,NEUTRO
0,0,0,1,1,3,0,0,0.0,0.0,17.0,12.0,4.0,25.0,0.0,0.0,0.0,0.0,6.0,BairesDev oferece vaga para Amazonas-AMGerente De Engenharia De Software P D Trabalho Remoto Ref 0049P RD https://t.co/PwRZJKDgcG,NEUTRO
0,0,0,0,0,0,0,0,0.0,0.0,22.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,"a qualidade do almoço no home office é jogar stray, vendo live do lil vinicin, perto do meu cachorrinho e da Na",POSITIVO
0,0,0,0,0,0,0,0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,"acabei de fazer um macarrão com frango e cogumelo que eu tô com vontade de chorar de tão gostoso
amei o dia de trabalho remoto",POSITIVO
0,0,0,0,0,0,0,0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,nao aguento mais ver esse perfil anunciando vaga pra home ofice,NEUTRO
0,0,1,0,0,0,0,0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,"@atireipaunogt não.
inclusive umas das melhores coisas do home office é dar uma cagada enquanto tá em reunião",POSITIVO
0,0,0,1,1,3,0,0,0.0,0.0,12.0,6.0,1.0,11.0,0.0,0.0,0.0,0.0,6.0,"nova
Sinqia

Trabalho remoto in São Paulo, SP+1 local
Mais no link:https://t.co/dImCIajUak",NEUTRO
0,0,1,0,1,5,0,0,0.0,0.0,9.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,8.0,@MarcioLuisSevr @Jakelyneloiola_ @ivombarreto É o manifestante golpista home-office 😂😂😂😂,NEUTRO
0,0,1,1,1,8,1,0,0.0,0.0,38.0,7.0,0.0,8.0,1.0,0.0,0.0,0.0,6.0,"@meltedvideos Home office definitivo p/ quem trabalha exclusivamente pelo computador.

Carne passada? Não precisava de carne então.

Sul americano vive na merda por culpa do Imperialismo.

Bolacha: unidade plana de massa.
Biscoito: bolacha + recheio + bolacha. https://t.co/7x4h0uqYwx",NEUTRO
0,0,0,1,0,0,0,0,0.0,0.0,14.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,Atuação como day trader é opção para obter lucros diários com trabalho remoto https://t.co/N9aBaiLTtr,NEUTRO
0,0,0,0,0,0,0,0,0.0,0.0,38.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,"Sonhando no dia que vou morar num lugar silencioso. Periferia é foda que ninguém respeita o espaço do outro, nunca fiquei tão estressada depois de começar a trabalhar home office tendo que enfrentar os paredões dos vizinhos 😫",NEGATIVO
0,0,0,1,1,6,0,0,0.0,0.0,34.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,6.0,"➡️Desafios do trabalho remoto e híbrido no serviço público brasileiro: estudo será lançado no dia 17/11, às 13h30, em evento híbrido.

Para acompanhar o evento presencial, é preciso se inscrever no link: https://t.co/40noq3yZyM https://t.co/cqwoQ9ERfE",NEUTRO
0,0,1,1,1,8,0,1,0.0,0.0,22.0,7.0,1.0,9.0,0.0,4.0,0.0,0.0,6.0,"E a conta do golpista de home office Rodrigo Constantino que foi derrubada pelo Twitter. 
Oi @gugachacra!!!!
Kakakakakakakakakakakakakakaka
Um por um https://t.co/apSj4Ie39k",NEUTRO
0,0,0,1,1,5,0,0,0.0,0.0,10.0,6.0,0.0,11.0,0.0,0.0,0.0,0.0,9.0,"Desenvolvedor(a) Mobile Flutter (Remoto)
GeekHunter

Trabalho remoto
Mais no link:https://t.co/OjocunQ1Ej",NEUTRO
0,0,0,1,1,5,0,0,0.0,0.0,13.0,6.0,1.0,12.0,0.0,0.0,0.0,0.0,6.0,"nova
Netvagas - (3841711121)

Trabalho remoto in São Paulo, SP
Mais no link:https://t.co/CH3YBpkOms",NEUTRO
0,0,1,0,1,6,0,0,0.0,0.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,@rosedbarros Continuará a lutar via home office . 🤣🤣🤣🤣🤣,NEUTRO
0,0,0,0,1,6,0,0,0.0,0.0,45.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,4.0,"semana passada eu ACHO que meu chefe falou de só irmos essa semana na empresa se surgisse algo que ele avisaria, normalmente vamos de quarta a empresa, ele não disse NADA, seguirei em homeoffice amanhã normalmente e rezando pra demissão não vir em 2023 🙌🏽",NEUTRO
0,0,0,0,0,0,0,1,0.0,0.0,22.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,4.0,"Chuvinha boa pro home office e eu inventei de dizer que ia presencial. Escrevendo isso, o sol raiando na fazendinha. Bom dia!",POSITIVO
0,0,0,1,1,6,0,0,0.0,0.0,12.0,5.0,0.0,12.0,0.0,0.0,0.0,0.0,8.0,"Estágio em Contratos - Home Office - 
Confira nossos destaques: https://t.co/tTrp8nGIQ0
https://t.co/x34X6h8oBT",NEUTRO
0,0,1,0,1,3,0,0,0.0,0.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,"@manolodabazooka @BolhaDevs @sseraphini não tenho tatoo, mas trabalho remoto então, dane-se.",POSITIVO
0,0,0,0,1,8,0,0,0.0,0.0,30.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,"Ontem eu recebi facilmente uns 40 dm com a frase

""nao era voce que defendia trabalho remoto""

entao jovem aprendiz, continuo defendendo o trabalho remoto...porem, contudo, todavia.... eu posso explicar.",NEUTRO
0,0,0,0,0,0,0,0,0.0,1.0,15.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,"A dificuldade de fazer novos círculos sociais com 25+, namorando e com trabalho remoto 💀",NEUTRO
0,0,0,1,1,4,0,0,0.0,0.0,7.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,8.0,"nova
Bnex

Trabalho remoto
Mais no link:https://t.co/jqxPtNNah9",NEUTRO
